Column,id,title,publication,date
60397,82671,Public school recruits students to work for Hillary Clinton campaign,Fox News,2016-01-07
60398,82672,"Recordings reveal Qaddafi foretold rise of radical Islam, Euro invasion",Fox News,2016-01-07
60399,82673,"Libya truck bomb kills at least 60 policemen, wounds 200",Fox News,2016-01-07
60400,82674,ISIS Attacks On Libya Oil Tanks Fuel Supply Concerns: DJ,Fox News,2016-01-06
60401,82675,Wall Street Plunges as Volatily Grips Global Markets,Fox News,2016-01-07
60402,82676,"Market Turmoil: Don’t Panic, There’s Always Something",Fox News,2016-01-07
60403,82677,Investors Race to Gold Amid Global Turmoil,Fox News,2016-01-07
60404,82678,Oil Prices Finish Below $34,Fox News,2016-01-07
60405,82679,Fox News Poll:  Sanders up by 13 points in New Hampshire,Fox News,2016-01-08
60406,82681,"Fox News Poll: Cruz, Trump remain top GOP picks in Iowa",Fox News,2016-01-08
60407,82682,Fox News Poll: Majorities say Obama has mostly failed on top issues,Fox News,2016-01-08
60408,82683,Fox News Poll: Trump holds commanding lead in New Hampshire,Fox News,2016-01-08
60409,82684,"Eligibility questions causing headaches for Cruz camp, as McCain piles on",Fox News,2016-01-08
60410,82685,US eyes Saudi-Iran feud for impact on oil,Fox News,2016-01-08
60411,82686,Iran: Saudi Arabia must choose between hatred or stability,Fox News,2016-01-08
60412,82688,Fugitive drug kingpin ’El Chapo’ caught in Mexico 6 months after prison escape,Fox News,2016-01-08
60413,82689,Key dates in Mexico’s pursuit of drug lord ’El Chapo’ Guzman,Fox News,2016-01-08
60414,82690,183-year-old giant tortoise gets new lease on life thanks to healthier diet,Fox News,2016-01-08
60415,82691,Two ’extinct’ snakes spotted swimming off Australia’s coast,Fox News,2015-12-23
60416,82692,"In perfect Lassie fashion, dog leads cops to injured canine pal",Fox News,2016-01-08
60417,82693,Protests in Cologne after assaults; Merkel pledges new laws,Fox News,2016-01-09
60418,82695,Sanders calls Bill Clinton’s affair ’totally disgraceful and unacceptable’,Fox News,2016-01-09
60419,82696,Clinton email about non-secure fax re-ignites concerns about her sidestepping security measures,Fox News,2016-01-09
60420,82697,"Fox News Poll: Trump, Cruz top GOP race nationally",Fox News,2016-01-09
60421,82702,"Mexico willing to extradite drug kingpin ’El Chapo’ to US, official says",Fox News,2016-01-09
60422,82703,Report says Playboy Mansion to go on sale for $200M,Fox News,2016-01-09
60423,82704,"Trump says Cruz should resolve citizenship issue, can compete with Clinton",Fox News,2016-01-10
60424,82707,Obama will not endorse candidate in Democratic primary race,Fox News,2016-01-10
60426,82711,"Alleged Pa. cop shooter arraigned, denied bail",Fox News,2016-01-09
60427,82712,Utah fears thousands infected in hepatitis C outbreak after exposure to hospital nurse,Fox News,2016-01-10
60428,82713,Ice cream maker Blue Bell reports listeria found again in facility,Fox News,2016-01-08
60429,82714,Oregon Zoo staff infected by TB after exposure to elephants,Fox News,2016-01-08
60430,82715,"Tuberculosis kills 3, sickens 26 in Alabama",Fox News,2016-01-08
60431,82716,Mountain lion found with unusual deformity,Fox News,2016-01-10
60432,82717,Police dog dies after being shot breaking up burglary,Fox News,2016-01-10
60433,82718,Traffic cam’s stunning images of snowy owl go viral,Fox News,2016-01-09
60434,82719,ISIS burns fighters alive for letting Ramadi fall,Fox News,2016-01-11
60435,82721,ISIS claims responsibility for Baghdad mall siege that left 18 dead,Fox News,2016-01-11
60436,82722,US airstrike in Mosul blows up ’millions’ in ISIS cash,Fox News,2016-01-11
60437,82723,ISIS recruit reportedly lists his job skills on LinkedIn,Fox News,2016-01-11
60438,82724,Jewish teacher reportedly stabbed with machete outside synagogue in France,Fox News,2016-01-11
60439,82725,Obama agenda status report: Did he meet State of the Union goals?,Fox News,2016-01-11
60440,82726,"In State of Union, Obama to leave empty seat to honor gun victims, underscore gun control effort",Fox News,2016-01-10
60441,82727,"Obamas’ guest list for State of the Union includes Syrian refugee, former illegal immigrant",Fox News,2016-01-11
60442,82728,GOP candidate lineup announced for Fox Business Network debate,Fox News,2016-01-11
60443,82729,"Bush super PAC slams Rubio on illegal immigration, amnesty",Fox News,2016-01-11
60444,82730,Ringling circus elephants to retire in May,Fox News,2016-01-11
60445,82732,Elusive dog finally captured after 559-day team effort,Fox News,2016-01-11
60446,82734,US Navy to name ship after hero from Iwo Jima,Fox News,2016-01-12
60447,82735,Officials: ISIS may be testing chemical weapons as terror group rapidly expands,Fox News,2016-01-12
60448,82736,"At least 10 killed, 15 injured in Istanbul explosion, officials say",Fox News,2016-01-11
60449,82737,New York village votes to keep logo criticized as racist,Fox News,2016-01-12
60450,82738,Philly high schooler gets lesson in hate after penning column on Missouri race friction,Fox News,2016-01-08
60451,82739,Maine Gov. LePage apologizes for controversial remarks,Fox News,2016-01-09
60452,82740,Legacy on the line as Obama delivers final State of the Union address,Fox News,2016-01-12
60453,82741,DHS Secretary Jeh Johnson designated Cabinet member ’survivor’ for State of the Union,Fox News,2016-01-12
60454,82743,Live Blog: State of the Union 2016,Fox News,2016-01-12
60455,82744,"Hollywood stars follow Obama’s gun control script, tweeting White House talking points on cue",Fox News,2016-01-13
60456,82746,NRA chief challenges Obama to debate on guns,Fox News,2016-01-14
60457,82747,What Obama didn’t say: SOTU glosses over trouble spots,Fox News,2016-01-13
60458,82748,"DR. MANNY: The US is winning the ’war on cancer,’ but the fight is far from over",Fox News,2016-01-13
60459,82749,"
Iranian footage shows US sailor apology, arrest in Gulf incident
",Fox News,nan
60460,82750,"Iranian footage shows US sailor apology, arrest in Gulf incident",Fox News,2016-01-13
60461,82751,"Kerry says release of US sailors ’testament’ to Iran diplomacy, nuke deal going forward",Fox News,2016-01-13
60462,82752,Iran releases 10 US Navy sailors after boat drifted in Persian Gulf,Fox News,2016-01-13
60463,82753,Supreme Court justices seem divided over Iran payment to terror victims,Fox News,2016-01-13
60464,82754,Buccaneer bones: Possible pirate skeleton found under Scotland schoolyard,Fox News,2016-01-13
60465,82755,Ocean search for wreckage of Malaysia Airlines Flight 370 finds 2nd shipwreck,Fox News,2016-01-13
60466,82756,Fiorina knocks Clinton’s tech IQ: ’You cannot wipe a server with a towel’,Fox News,2016-01-14
60467,82757,Match Play: Power pairings for tonight’s Fox Business debate,Fox News,2016-01-14
60468,82758,South Carolina: Gateway to the 2016 Republican nomination,Fox News,2016-01-14
60469,82759,Carter says ‘navigation error’ – not mechanical problem – put US boats in Iranian waters,Fox News,2016-01-14
60470,82760,"Why 2016 will be most negative, nasty presidential campaign in modern American history",Fox News,2016-01-14
60471,82761,Place where Salem ’witches’ were executed is found,Fox News,2016-01-14
60472,82762,Dow plummets more than 500 points as oil prices sink,Fox News,2016-01-15
60473,82764,"Growing number of police chiefs, sheriffs join call to arms",Fox News,2016-01-15
60474,82765,Fact Check: Christie denies Rubio claim on Sotomayor support – who’s right?,Fox News,2016-01-15
60475,82766,Gloves off for top tier in GOP race after debate,Fox News,2016-01-15
60476,82767,"Trump, Cruz clash over eligibility, ‘New York values’ at GOP debate",Fox News,2016-01-15
60477,82768,"With Sunday debate, DNC places NFL, ’Downton Abbey’ fans in tough spot",Fox News,2016-01-15
60478,82769,"
Gloves off for top tier in GOP race after debate
",Fox News,nan
60479,82770,"Ex-Green Beret, UFC fighter Tim Kennedy reportedly working with authorities over ISIS threats",Fox News,2016-01-15
60480,82771,"ISIS in Syria paid for Jakarta attack, new sign of its massive reach",Fox News,2016-01-15
60481,82772,Former Dutch soldier arrested for fighting Islamic State,Fox News,2016-01-15
60482,82773,American missionary killed in Burkina Faso attack by Al Qaeda-linked militants,Fox News,2016-01-17
60483,82775,"At Tea Party rally in South Carolina, top GOP candidates make pitch for support",Fox News,2016-01-17
60484,82777,"Kerry says Iran has completed steps in nuclear deal, ’First day of a safer world’",Fox News,2016-01-17
60485,82778,"Republicans on Capitol Hill, campaign trail joyful about prisoner release, still upset about Iran nuclear deal",Fox News,2016-01-16
60486,82779,"Time waits for no one, including members of Congress",Fox News,2016-01-16
60487,82780,Man who attacked Uber driver in viral video decides to sue,Fox News,2016-01-16
60488,82781,Americans reported kidnapped from Baghdad ’brothel’ named,Fox News,2016-01-18
60489,82783,"Iraq sends troops south to rein in crime, tribal disputes",Fox News,2016-01-17
60490,82784,"Iraqi city of Ramadi, once home to 500,000, lies in ruins",Fox News,2016-01-17
60491,82785,Clinton’s ’no individual too big to jail’ tweet backfires,Fox News,2016-01-17
60492,82786,"Clinton embraces Obama in final stretch, fueling GOP claims of seeking ’3rd term’",Fox News,2016-01-18
60493,82787,"Clinton sharpens tone at last debate before Iowa, Sanders claims ‘momentum’   ",Fox News,2016-01-17
60494,82788,AP Fact Check: Democratic debaters and the facts,Fox News,2016-01-17
60495,82789,Clinton defends Obama decision to back off Syria ’red line’,Fox News,2016-01-17
60496,82790,Sanders proposes tax hike to pay for universal health care,Fox News,2016-01-17
60497,82791,"Christian mothers, wives take up the fight against ISIS, whose women serve as suicide bombers and slaves",Fox News,2016-01-18
60498,82792,"At least 300 killed in Islamic State ’massacre’ in Syrian city, state media says",Fox News,2016-01-17
60499,82793,Malaysia man arrested hours before planning to commit terror atrocity,Fox News,2016-01-17
60500,82794,Video shows US airstrikes obliterating Islamic State cash stockpile in Mosul,Fox News,2016-01-16
60501,82795,Murder-suicide suspected in deaths of 3 near SUNY Geneseo campus,Fox News,2016-01-18
60502,82796,"Ohio man accused of targeting, killing cop had long criminal record",Fox News,2016-01-18
60503,82797,Utah police officer killed Sunday had overcome cancer,Fox News,2016-01-18
60504,82798,"Off-duty NYPD cop shoots man during attempted robbery, police say",Fox News,2016-01-18
60505,82801,Hillary vs. Bernie: Clinton clings to Obama to push back against Sanders in heated debate,Fox News,2016-01-18
60506,82804,Trump threatens to abandon Scotland deal as UK debates banning him,Fox News,2016-01-18
60507,82805,Trump looks to appeal to evangelicals at Liberty University,Fox News,2016-01-18
60508,82806,US faces challenge freeing Americans held hostage on Pakistani-Afghan border,Fox News,2016-01-18
60509,82807,American Amir Hekmati released by Iran reunites with family in Germany,Fox News,2016-01-18
60510,82808,Kerry says he was ’infuriated’ by Iran’s footage of detained US sailors,Fox News,2016-01-18
60511,82809,US military releases 1st account of sailors’ Iran detention,Fox News,2016-01-18
60512,82810,Could Obama’s nuke deal unleash Iran’s Apocalyptic Muslims?,Fox News,2016-01-18
60513,82812,Florida declares open season on pythons in annual challenge,Fox News,2016-01-18
60514,82813,Shark found near death in Florida swimming pool,Fox News,2016-01-18
60515,82814,"Glenn Frey, founding member of the Eagles, dead at 67",Fox News,2016-01-18
60516,82815,’American Pie’ singer Don McLean arrested for domestic violence,Fox News,2016-01-18
60517,82816,"Ohio Valley, Northeast brace for Winter Storm ’Jonas’ this weekend",Fox News,2016-01-19
60518,82818,Sarah Palin endorses Donald Trump’s presidential bid,Fox News,2016-01-19
60519,82819,"Inspector General: Clinton emails had intel from most secretive, classified programs",Fox News,2016-01-19
60520,82820,E-mails reveal Clinton aides pushed back against using government email account,Fox News,2016-01-18
60521,82821,"Carson cancels campaign events after fatal car crash involving volunteers, staffer",Fox News,2016-01-19
60522,82822,ISIS confirms death of ’Jihadi John’,Fox News,2016-01-19
60523,82823,"ISIS holding 3,500 Iraqis as slaves, UN report says",Fox News,2016-01-19
60524,82825,US airstrike destroys second site of ISIS cash reserves,Fox News,2016-01-19
60525,82826,"Inside Fallujah: ISIS-held ghost town ruled by fear, paranoia as battle looms",Fox News,2016-01-20
60526,82828,Pentagon: ISIS destruction of Christian monastery is savagery vs. decency,Fox News,2016-01-20
60527,82829,New issue of ISIS magazine Dabiq calls for war on ...Muslims,Fox News,2016-01-20
60528,82830,Another irreplaceable loss for Christianity: ISIS destroys ancient Iraqi monastery,Fox News,2016-01-20
60529,82831,"Will Trump, Cruz battle alienate their mutual supporters?",Fox News,2016-01-20
60530,82832,Will mortgage deduction remain sacred? GOP candidates float changes,Fox News,2016-01-20
60531,82833,Trump’s Palin surprise: An Iowa boost from a fellow reality show star,Fox News,2016-01-20
60532,82834,Prime-time Dem town hall scheduled before Iowa caucuses ,Fox News,2016-01-20
60533,82835,"Palin links son’s arrest to PTSD, Obama policies",Fox News,2016-01-20
60534,82836,Scientists may have just found a ninth planet and it’s massive,Fox News,2016-01-20
60535,82837,Five ’bright’ planets set to align in dawn sky,Fox News,2016-01-19
60536,82838,China speeding up its plans to land on the ’dark side of the moon’,Fox News,2016-01-19
60537,82839,Stunning NASA image shows Pluto’s atmosphere,Fox News,2016-01-18
60538,82840,"Israel warms to Sunni powers, questions US’ Palestinian focus",Fox News,2016-01-21
60539,82842,New issue of ISIS magazine Dabiq calls for war on . . . Muslims,Fox News,2016-01-21
60540,82843,"A look at where countries, regional actors stand in ongoing dispute between Saudi Arabia, Iran",Fox News,2016-01-05
60541,82844,Administration eases visa rules for travelers visiting terror hotspots,Fox News,2016-01-21
60542,82845,DHS admits it’s not deporting most visa overstays,Fox News,2016-01-20
60543,82846,Rep. Meadows: Why visa overstays are a grave national security threat,Fox News,2016-01-21
60544,82847,"Why can’t DC handle snow? Once again, officials hit for storm response",Fox News,2016-01-21
60545,82848,"In advance of big storm, New Jersey lifts licensing laws for shoveling snow",Fox News,2016-01-21
60546,82849,States of emergency declared as East Coast braces for winter storm,Fox News,2016-01-21
60547,82850,"DC has hard time believing winter storm hype – but this time, just maybe ...",Fox News,2016-01-21
60548,82851,Airlines waive fees ahead of potentially historic East Coast storm,Fox News,2016-01-21
60549,82852,World War II veteran to reunite with wartime girlfriend,Fox News,2016-01-20
60550,82853,"Act of Congress lifts ban on Capitol Hill sledding, but police still vow to limit activity in interest of safety",Fox News,2016-01-23
60551,82854,#Blizzard2016: Seven ways snow in Washington is like our government,Fox News,2016-01-22
60552,82855,Historic blizzard on the way? What you need to know if you’re traveling,Fox News,2016-01-22
60553,82856,Report: Bloomberg considering an indepedent 2016 White House bid,Fox News,2016-01-23
60554,82857,"Fox News Poll: Trump, Cruz top GOP race, few have ’birther’ concerns",Fox News,2016-01-22
60555,82858,"Clinton, Rubio score key Iowa paper’s endorsement ahead of caucuses",Fox News,2016-01-23
60556,82859,RNC cuts debate ties with conservative magazine over anti-Trump issue,Fox News,2016-01-22
60557,82860,"As Washington publically frets over storm, GOP worries about impact of Trump, Cruz on Hill majority",Fox News,2016-01-23
60558,82861,University of Virginia student detained after hotel incident in Pyongyang,Fox News,2016-01-23
60559,82862,Good Samaritan killed in NC trying to help motorist stuck in snowstorm,Fox News,2016-01-23
60560,82863,Family pleads for help 10 years after disappearance of Jennifer Kesse,Fox News,2016-01-22
60561,82864,Rubio: Big Iowa newspaper endorsement ‘affirmation’ of campaign’s win-ability ,Fox News,2016-01-24
60562,82866,"Sanders, other 2016 candidates don’t exactly welcome a Bloomberg bid",Fox News,2016-01-24
60563,82867,Trump weighs lawsuit over Cruz citizenship,Fox News,2016-01-24
60564,82868,Billionaire donors help Cruz rise in GOP presidential bid,Fox News,2016-01-24
60565,82869,"Fox News Poll: Trump gains in Iowa, still dominates in New Hampshire",Fox News,2016-01-24
60566,82870,Girls basketball team gets booted from league for being too good,Fox News,2016-01-24
60567,82871,"Shaquille O’Neal surprises Florida teens, officer with game of basketball",Fox News,2016-01-24
60568,82872,Middle school basketball coach resigns for game brawl caught on video,Fox News,2016-01-17
60569,82873,"Gun shop owner, son killed over $25 firearm repair fee, sheriff says",Fox News,2016-01-24
60570,82874,"5-year-old boy killed in Wisconsin shooting, suspect flees",Fox News,2016-01-24
60571,82875,Ex-Wisconsin cop accused of killing 2 women to stand trial,Fox News,2016-01-24
60572,82876,Fox News Poll: Clinton drops below 50 percent as her lead over Sanders shrinks,Fox News,2016-01-25
60573,82878,Fox News Poll: Sanders up by 22 points in New Hampshire,Fox News,2016-01-25
60574,82879,Fox News Poll: Sanders narrows gap in Iowa,Fox News,2016-01-25
60575,82880,7 days to win hearts and minds: Candidates race to Iowa kick-off,Fox News,2016-01-25
60576,82881,Former Texas governor Rick Perry endorses Ted Cruz,Fox News,2016-01-25
60577,82882,Grand jury in Texas indicts activists behind Planned Parenthood videos,Fox News,2016-01-25
60578,82883,Planned Parenthood files federal lawsuit over undercover videos,Fox News,2016-01-14
60579,82884,American reported killed while walking on Caribbean beach with her husband,Fox News,2016-01-25
60580,82885,News producer found dead in Belize was strangled,Fox News,2016-01-16
60581,82886,Explorer dies after dehydration forces him to end solo Antarctic trek,Fox News,2016-01-25
60582,82887,’String of miracles’: Mom hears son’s heart beat in man whose life he saved,Fox News,2016-01-25
60583,82888,Video captures moment dying teen realizes he survived,Fox News,2016-01-25
60584,82889,Banished US veterans lean on each other south of border,Fox News,2016-01-26
60585,82891,Fox News announces GOP debate candidate lineup,Fox News,2016-01-26
60586,82892,Bloomberg bid could shake up 2016 race – but would it make a difference?,Fox News,2016-01-26
60587,82893,"NH newspaper, MSNBC pitch unsanctioned Dem debate - but will anyone show?",Fox News,2016-01-26
60588,82894,"Cruz, allies launch anti-Trump ad blitz in bid to reclaim Iowa lead",Fox News,2016-01-26
60589,82895,Top Google searches on GOP 2016 candidates,Fox News,2016-01-26
60590,82897,Colorado homeowner robbed at gunpoint may face charges for killing suspect,Fox News,2016-01-26
60591,82898,"Colorado family gets $262,000 after police kill dog",Fox News,2016-01-26
60592,82899,"American killed in Caribbean suffered extensive skull fracture, autopsy shows",Fox News,2016-01-26
60593,82900,Florida: Christian schools can’t pray at championship game,Fox News,2016-01-26
60594,82901,"Hundreds of DHS badges, guns, cell phones lost or stolen since 2012",Fox News,2016-01-27
60595,82904,Terminal Confusion? DHS push could make some IDs invalid for flying,Fox News,2015-12-29
60596,82905,DoD bases no longer accepting driver’s licenses from 5 states as ID,Fox News,2016-01-20
60597,82906,Oregon standoff leader asks holdouts at refuge to go home,Fox News,2016-01-27
60598,82907,"Activists in Planned Parenthood videos hurt by ’runaway grand jury,’ lawyer says",Fox News,2016-01-27
60599,82908,Cocktail of Mountain Dew and racing fuel blamed in teens’ deaths,Fox News,2016-01-27
60600,82909,Washington boy suffers brain bleed after attempting ’Duct Tape Challenge’,Fox News,2016-01-27
60601,82910,Two BASE jumpers presumed dead after leaping off iconic California bridge,Fox News,2016-01-26
60602,82911,"Candidates slam Clinton, media in first GOP debate ",Fox News,2016-01-28
60603,82912,Ad flap breaks out over Huckabee’s Adele spoof,Fox News,2016-01-28
60604,82913,"Candidates in GOP debate look to step up, without Trump distraction",Fox News,2016-01-28
60605,82914,Veterans group won’t take Trump fundraiser donations,Fox News,2016-01-28
60606,82915,Paul campaign rips ABC over probable exclusion from New Hampshire debate,Fox News,2016-01-28
60607,82916,I’m not a make-believe conservative,Fox News,2016-01-28
60608,82917,"Senators ask CDC, DHS for ’estimates’ of threat posed by Zika virus",Fox News,2016-01-28
60609,82918,Fighting the Zika virus: What public health officials need to do,Fox News,2016-01-28
60610,82919,US official sees Zika vaccine trials starting by end of 2016,Fox News,2016-01-28
60611,82920,No witnesses to murder of NY firefighter at crowded New Year’s party,Fox News,2016-01-28
60612,82921,Man charged with murdering co-worker after severed ear found,Fox News,2016-01-28
60613,82922,What we will find out this time in Iowa: Do the traditional rules of politics still apply?,Fox News,2016-01-28
60614,82923,Fox News Republican debate: Four things to keep your eye on,Fox News,2016-01-28
60615,82924,"Clinton email headaches grow as State Dept. confirms ‘top secret’ files, delays final release",Fox News,2016-01-29
60616,82926,Official: Some Clinton emails ’too damaging’ to release,Fox News,2016-01-29
60617,82927,State Dept. set to release some Clinton emails amid legal battle,Fox News,2016-01-29
60618,82928,Hillary Clinton’s worst nightmare: Hint -- it’s not Bernie Sanders,Fox News,2016-01-28
60619,82929,"Feds release new evidence, seek link between San Bernardino attack, prior terror plot",Fox News,2016-01-29
60620,82930,MLK’s inspiring ‘I have a dream’ quote survives PC nightmare at Oregon campus,Fox News,2016-01-29
60621,82932,Protesters storm Chicago mayor’s MLK breakfast after new video released,Fox News,2016-01-15
60622,82933,WWII paratrooper dies after brief reunion with his wife,Fox News,2016-01-29
60623,82934,WWII-era female flyers are fighting for military burial honors,Fox News,2016-01-28
60624,82935,World War I national memorial inches closer to reality,Fox News,2016-01-27
60625,82936,2 remaining escaped inmates arrested in San Francisco,Fox News,2016-01-30
60626,82938,"Clinton, Sanders camps agree to more debates, DNC  has yet to give OK",Fox News,2016-01-30
60627,82939,GOP presidential candidates hammer on ’top secret’ Clinton emails in final days before Iowa Caucus,Fox News,2016-01-30
60628,82941,"Dems borrow from athlete’s playbook, trash talk GOP on 2016 races ",Fox News,2016-01-30
60629,82942,China talks tough after US sail-by of disputed South China Sea island,Fox News,2016-01-30
60630,82943,US warship sails near South China Sea island claimed by China ,Fox News,2016-01-30
60631,82944,Taiwan leader presses claim to South China Sea in isle trip,Fox News,2016-01-28
60632,82945,"One killed, multiple injuries after melee at Denver convention, police say",Fox News,2016-01-30
60633,82946,Missing 2-year-old boy found dead in Washington state,Fox News,2016-01-30
60634,82947,Treasure hunter vanishes searching for $2 million in gold,Fox News,2016-01-30
60635,82948,"On Iowa Caucus eve, top candidates attack but express cautious optimism about winning",Fox News,2016-01-31
60636,82950,"Clinton defends emails; Sanders touts turnout, middle-class message ",Fox News,2016-01-31
60637,82951,"Trump, Cruz trade shots on eve of Iowa Caucus",Fox News,2016-01-31
60638,82952,Cruz: ’A vote for Marco Rubio is a vote for amnesty’,Fox News,2016-01-31
60639,82953,Turnout is name of the game in Iowa caucuses,Fox News,2016-01-31
60640,82954,How the Iowa Democratic and Republican caucuses work,Fox News,2016-01-29
60641,82955,Cruz campaign criticized over mailers sent to potential Iowa voters,Fox News,2016-01-31
