Column,id,title,publication,date
47,17338,It’s Time to Ignore Advice About Which Stocks to Buy in 2017 - The New York Times,New York Times,2017-01-09
48,17339,"Megyn Kelly’s Jump to NBC From Fox News Will Test Her, and the Networks - The New York Times",New York Times,2017-01-05
49,17340,Anchor Becomes the News as Megyn Kelly Leaves Fox News for NBC - The New York Times,New York Times,2017-01-04
50,17341,President Xi’s Great Chinese Soccer Dream - The New York Times,New York Times,2017-02-01
51,17342,Tech Giants Seem Invincible. That Worries Lawmakers. - The New York Times,New York Times,2017-01-05
52,17344,"Chinese City Official Shoots 2 Others and Kills Himself, State Media Says - The New York Times",New York Times,2017-01-05
53,17345,"Drop in Gang Violence Drove New York City Shootings Below 1,000 in 2016 - The New York Times",New York Times,2017-01-04
54,17346,How ‘Elites’ Became One of the Nastiest Epithets in American Politics - The New York Times,New York Times,2017-01-07
55,17347,"10 Engaging Proposals, From the Rooftop to the Subway - The New York Times",New York Times,2017-01-07
56,17348,"For a Mother With Big Dreams, Two Forbidden Words: ‘I Can’t’ - The New York Times",New York Times,2017-01-04
57,17349,Senate Republicans Open Fight Over Obama Health Law - The New York Times,New York Times,2017-01-05
58,17350,The Parliamentary Tactic That Could Obliterate Obamacare - The New York Times,New York Times,2017-01-05
59,17352,"In Republicans’ Ethics Office Gambit, a Spectacle of Tweets and Retreats - The New York Times",New York Times,2017-01-05
60,17353,Ivanka Trump’s New Washington Home Once Belonged to a Putin Foe - The New York Times,New York Times,2017-01-23
61,17354,Donald Trump Nominates Wall Street Lawyer to Head S.E.C. - The New York Times,New York Times,2017-01-05
62,17355,"Dylann Roof, Addressing Court, Offers No Apology or Explanation for Massacre - The New York Times",New York Times,2017-01-06
63,17356,"In Turkey, U.S. Hand Is Seen in Nearly Every Crisis - The New York Times",New York Times,2017-01-05
64,17358,A New Casualty of Syria’s War: Drinking Water in Damascus - The New York Times,New York Times,2017-01-05
65,17360,My Canada - The New York Times,New York Times,2017-01-11
66,17361,How We Put Together Our 52 Places to Go List - The New York Times,New York Times,2017-01-15
67,17362,Places to Put Your Hands Together - The New York Times,New York Times,2017-01-07
68,17363,"Getting Around by Rail, Sail or Foot - The New York Times",New York Times,2017-01-05
69,17364,5 Must-See Shows if You’re in New York This Month - The New York Times,New York Times,2017-01-25
70,17365,Remaking Kennedy Airport Is Governor’s Next Big Plan - The New York Times,New York Times,2017-01-05
71,17366,Cyberwar for Sale - The New York Times,New York Times,2017-01-22
72,17367,Why Men Don’t Want the Jobs Done Mostly by Women - The New York Times,New York Times,2017-01-05
73,17368,Apple Removes New York Times Apps From Its Store in China - The New York Times,New York Times,2017-01-05
74,17369,"Fed Officials See Faster Economic Growth Under Trump, but No Boom - The New York Times",New York Times,2017-01-05
75,17370,"Rockefeller Foundation Picks Rajiv J. Shah, a Trustee, as President - The New York Times",New York Times,2017-01-10
76,17371,"Philippines Jailbreak Frees More Than 150 Inmates, Prompting Manhunt - The New York Times",New York Times,2017-01-05
77,17373,"Enough With the Tweets, China’s State Media Tells Trump - The New York Times",New York Times,2017-01-05
78,17374,Coming to Carnival Cruises: A Wearable Medallion That Records Your Every Whim - The New York Times,New York Times,2017-01-04
79,17376,2 Credit-Reporting Agencies Must Pay $23 Million for Deceptive Practices - The New York Times,New York Times,2017-01-03
80,17378,"Coal Fire, Not Just Iceberg, Doomed the Titanic, a Journalist Claims - The New York Times",New York Times,2017-01-04
81,17379,Chase Sapphire Reserve Card’s Huge Bonus Will Be Slashed - The New York Times,New York Times,2017-01-23
82,17381,Broadway Breaks Multiple Records Through New Year’s Weekend - The New York Times,New York Times,2017-01-05
83,17382,"Italian Inmates Sip, Smell and Taste Their Way to Rehabilitation - The New York Times",New York Times,2017-01-25
84,17383,"The 2017 Class Divide, as Dissected by a New ‘One Day at a Time’ - The New York Times",New York Times,2017-01-04
85,17384,Michael Eric Dyson Believes in Individual Reparations - The New York Times,New York Times,2017-01-07
86,17385,For Sale: Condé Nast Treasures - The New York Times,New York Times,2017-01-05
87,17386,"Countering Trump, Bipartisan Voices Strongly Affirm Findings on Russian Hacking - The New York Times",New York Times,2017-01-06
88,17387,"Dan Coats, the ‘Mister Rogers’ Senator Poised to Be Intelligence Chief - The New York Times",New York Times,2017-01-06
89,17388,The Perfect Weapon: How Russian Cyberpower Invaded the U.S. - The New York Times,New York Times,2017-04-10
90,17389,Trump Said ‘Torture Works.’ An Echo Is Feared Worldwide. - The New York Times,New York Times,2017-01-06
91,17390,Republicans’ 4-Step Plan to Repeal the Affordable Care Act - The New York Times,New York Times,2017-01-06
92,17391,"In Break With Precedent, Obama Envoys Are Denied Extensions Past Inauguration Day - The New York Times",New York Times,2017-01-06
93,17392,Trump Takes on Democrats and Health Law in New Twitter Blitz - The New York Times,New York Times,2017-01-06
94,17393,"Ending Speculation, Black College Says Band Will Play at Inaugural Parade - The New York Times",New York Times,2017-01-06
95,17394,Corzine Reaches $5 Million Settlement With Regulators in MF Global Case - The New York Times,New York Times,2017-01-06
96,17395,Sears Agrees to Sell Craftsman to Stanley Black &amp Decker to Raise Cash - The New York Times,New York Times,2017-01-06
97,17396,"L.I.R.R. Train That Crashed Was Going Over Twice Speed Limit, Inquiry Finds - The New York Times",New York Times,2017-01-06
98,17397,Record 2016 for U.S. Auto Industry Long Road Back May Be at End - The New York Times,New York Times,2017-01-05
99,17398,"Macy’s Will Cut 10,000 Jobs After Poor Holiday Sales - The New York Times",New York Times,2017-01-04
100,17399,What to Watch for in Fashion in 2017 - The New York Times,New York Times,2017-01-09
101,17400,How to Predict Gentrification: Look for Falling Crime - The New York Times,New York Times,2017-01-12
102,17401,Farmer on Trial Defends Smuggling Migrants: ‘I Am a Frenchman.’ - The New York Times,New York Times,2017-01-19
103,17402,‘James Bond of Philanthropy’ Gives Away the Last of His Fortune - The New York Times,New York Times,2017-01-06
104,17403,"Bitcoin Price Soars, Fueled by Speculation and Global Currency Turmoil - The New York Times",New York Times,2017-01-04
105,17404,4 Questioned After Video Shows Racially Charged Beating in Chicago - The New York Times,New York Times,2017-01-05
106,17405,"Once Upon a Time, a Guard Nearly Shot Queen Elizabeth by Mistake - The New York Times",New York Times,2017-01-05
107,17406,Vermont Governor Pardons 192 for Marijuana Convictions - The New York Times,New York Times,2017-01-05
108,17409,"Review: Debbie Reynolds and Carrie Fisher, at Home in ‘Bright Lights’ - The New York Times",New York Times,2017-01-06
109,17410,"Putin Led a Complex Cyberattack Scheme to Aid Trump, Report Finds - The New York Times",New York Times,2017-01-07
110,17411,Russian Intervention in American Election Was No One-Off - The New York Times,New York Times,2017-01-07
111,17412,Russia Requires Apple and Google to Remove LinkedIn From Local App Stores - The New York Times,New York Times,2017-01-07
112,17413,U.S. Says Russians Were Behind Cyberattacks on Antidoping Agency - The New York Times,New York Times,2017-01-07
113,17414,Trump Nominees’ Filings Threaten to Overwhelm Federal Ethics Office - The New York Times,New York Times,2017-01-07
114,17415,Trump Meets With Some Vocal Critics: Editors at Vanity Fair and Vogue - The New York Times,New York Times,2017-01-07
115,17416,Hospital Confirms Eric Trump Helped Raise $16.3 Million for It - The New York Times,New York Times,2017-01-07
116,17417,"Donald Trump, Fort Lauderdale: Your Friday Evening Briefing - The New York Times",New York Times,2017-01-06
117,17418,California Today: Cracking Down on Distracted Driving - The New York Times,New York Times,2017-01-06
118,17419,Westchester County Reacts to Possible Indian Point Shutdown - The New York Times,New York Times,2017-01-07
119,17420,Recovery Finally Yields Big Gains for Average Worker’s Pay - The New York Times,New York Times,2017-01-07
120,17421,"Florida Airport Assailant May Have Heard Voices Urging Violence, Officials Say - The New York Times",New York Times,2017-01-09
121,17422,Is Your Workout Not Working? Maybe You’re a Non-Responder - The New York Times,New York Times,2017-01-10
122,17423,Beating of Disabled Teenager Highlights a Crime That Often Goes Unpunished - The New York Times,New York Times,2017-01-07
123,17425,"Andrew Garfield, Spiritual Ghost in the Hollywood Machine - The New York Times",New York Times,2017-01-07
124,17426,"He Helped Topple a Dictator. In New York, He’s Another Face in the Crowd. - The New York Times",New York Times,2017-01-07
125,17427,City to Close or Merge 9 Schools That Were in Support Program - The New York Times,New York Times,2017-01-07
126,17428,Kerry Lists Obama Era’s Diplomatic Successes. (Trump Opposes Them All.) - The New York Times,New York Times,2017-01-07
127,17429,"Friday Mailbag: Taunts, Hoaxes, Anonymity and Stealth - The New York Times",New York Times,2017-01-06
128,17430,Dozens of Inmates Killed as Prison Violence Escalates in Brazil - The New York Times,New York Times,2017-01-16
129,17431,"In Sweden, Happiness in a Shorter Workday Can’t Overcome the Cost - The New York Times",New York Times,2017-01-07
130,17432,How to Pounce on Best Credit Card Offers (Before Banks Pull Them) - The New York Times,New York Times,2017-01-10
131,17433,‘I Thought I Was Impervious to Scams’: Readers Denounce India’s Phone Swindlers - The New York Times,New York Times,2017-01-20
132,17434,"For Millennials, It’s Never Too Early to Save for Retirement - The New York Times",New York Times,2017-02-14
133,17435,Four Movies You Should Know About Before the Golden Globes - The New York Times,New York Times,2017-01-06
134,17436,"A Young Mother’s Solitary, Uphill Struggle - The New York Times",New York Times,2017-01-05
135,17439,Trump Calls for Closer Relationship Between U.S. and Russia - The New York Times,New York Times,2017-01-08
136,17441,Senate Confirmation Hearings to Begin Without All Background Checks - The New York Times,New York Times,2017-01-08
137,17442,"In Year Before Florida Shooting, Suspect’s Problems Multiplied - The New York Times",New York Times,2017-01-08
138,17443,The Major Potential Impact of a Corporate Tax Overhaul - The New York Times,New York Times,2017-01-07
139,17444,Trump Insists Mexico Will Pay for Wall After U.S. Begins the Work - The New York Times,New York Times,2017-01-07
140,17445,Scientists Say the Clock of Aging May Be Reversible - The New York Times,New York Times,2017-04-14
141,17446,Why You Will Marry the Wrong Person - The New York Times,New York Times,2017-01-09
142,17447,"When Killer and Victim’s Mother Meet, Paths From Grief, Fear and Guilt Emerge - The New York Times",New York Times,2017-01-07
143,17448,"After One-Child Policy, Outrage at China’s Offer to Remove IUDs - The New York Times",New York Times,2017-01-09
144,17449,Naomie Harris: A Chameleon on Screen and Off - The New York Times,New York Times,2017-01-25
145,17450,U.S. Consulate Official Shot and Wounded in Mexico - The New York Times,New York Times,2017-01-08
146,17451,300 Marines to Aid Fight Against Taliban in Spring - The New York Times,New York Times,2017-01-08
147,17452,Brock Osweiler and Texans Knock the Battered Raiders Out of the Playoffs - The New York Times,New York Times,2017-01-08
148,17453,"In Turkey’s Unrest, Some See an Extreme Version of Post-9/11 America - The New York Times",New York Times,2017-01-08
149,17454,"Light Pillars, a Million-Mirror Optical Illusion on Winter Nights - The New York Times",New York Times,2017-01-17
150,17456,"Tilikum, the Killer Whale Featured in ‘Blackfish,’ Dies - The New York Times",New York Times,2017-01-07
151,17458,What TV Says About Race and Money - The New York Times,New York Times,2017-01-15
152,17459,The Making of Virtually Real Art With Google’s Tilt Brush - The New York Times,New York Times,2017-01-06
153,17460,Seizing a Second Chance to Graduate From High School - The New York Times,New York Times,2017-01-08
154,17461,Airstrikes by Russia Buttress Turkey in Battle vs. ISIS - The New York Times,New York Times,2017-01-09
155,17462,"Donald Trump, Golden Globes, Jerusalem: Your Monday Briefing - The New York Times",New York Times,2017-01-10
156,17463,"In Election Hacking, Julian Assange’s Years-Old Vision Becomes Reality - The New York Times",New York Times,2017-01-09
157,17464,Data Could Be the Next Tech Hot Button for Regulators - The New York Times,New York Times,2017-01-09
158,17465,Russian Hackers Find Ready Bullhorns in the Media - The New York Times,New York Times,2017-01-13
159,17466,‘What’s the Big Deal?’ Ask Trump Voters on Russia Hacking Report - The New York Times,New York Times,2017-01-08
160,17467,"After Fort Lauderdale Shooting, Rumor of Second Gunman Created Chaos - The New York Times",New York Times,2017-01-09
161,17468,Experts Hesitate to Link Florida Airport Attack to PTSD - The New York Times,New York Times,2017-01-09
162,17469,"At Dylann Roof’s Trial, a Question of How Many Tears Are Too Many - The New York Times",New York Times,2017-01-09
163,17471,‘La La Land’ Wins Seven Golden Globes ‘Moonlight’ Wins Best Drama - The New York Times,New York Times,2017-01-10
164,17472,Donald Trump Says He’s Not Surprised by Meryl Streep’s Golden Globes Speech - The New York Times,New York Times,2017-01-10
165,17473,Jenna Bush Hager and Michael Keaton Flub Movie Title at Golden Globes - The New York Times,New York Times,2017-01-09
166,17474,"On the Golden Globes Red Carpet, It’s Fantasy vs. Reality - The New York Times",New York Times,2017-01-10
167,17475,Golden Globe Award Winners 2017: The Complete List - The New York Times,New York Times,2017-01-10
168,17476,Can Evolution Have a ‘Higher Purpose’? - The New York Times,New York Times,2017-01-09
169,17478,Steelers Crush Dolphins to Set Up a Clash With the Chiefs - The New York Times,New York Times,2017-01-09
170,17479,Death of Iran’s Rafsanjani Removes Influential Voice Against Hard-Liners - The New York Times,New York Times,2017-01-09
171,17480,"Ayatollah Ali Akbar Hashemi Rafsanjani, Ex-President of Iran, Dies at 82 - The New York Times",New York Times,2017-01-10
172,17481,It’s Right in the Name: Safes Are Safe. Except for Two on New Year’s Eve. - The New York Times,New York Times,2017-01-10
173,17482,"North Korea, Rebuking Trump, Says It Can Test Long-Range Missile ‘Anytime’ - The New York Times",New York Times,2017-01-10
174,17483,F.B.I. Arrests Volkswagen Executive on Conspiracy Charge in Emissions Scandal - The New York Times,New York Times,2017-01-09
175,17484,4 Die in Jerusalem Attack as Palestinian Rams Truck Into Soldiers - The New York Times,New York Times,2017-01-09
176,17485,‘Hidden Figures’ Ties ‘Rogue One’ at Box Office - The New York Times,New York Times,2017-01-08
177,17486,Israeli Embassy Official Plotted to ‘Take Down’ U.K. Politicians - The New York Times,New York Times,2017-01-09
178,17487,"Sticker Shock, and Maybe Nausea, Hamper Sales of Virtual Reality Gear - The New York Times",New York Times,2017-01-09
179,17488,Queen Elizabeth II Makes First Public Appearance Since Dec. 9 - The New York Times,New York Times,2017-01-09
180,17489,"New David Bowie Video Arrives, Hours Before He Would Have Turned 70 - The New York Times",New York Times,2017-01-09
181,17490,Hillary Clinton Receives Ovation at ‘The Color Purple’ - The New York Times,New York Times,2017-01-08
182,17491,Ireland Reconsiders Its Constitutional Ban on Abortion - The New York Times,New York Times,2017-01-09
183,17492,Rick Ross Documentary Video Doubles as Ad for Checkers - The New York Times,New York Times,2017-01-09
184,17493,"Along New York Harbor, ‘On the Waterfront’ Endures - The New York Times",New York Times,2017-01-10
185,17494,Seeing America Through Ángel Franco’s Eyes - The New York Times,New York Times,2017-01-04
186,17495,"Review: ‘The Present’: Even in Russia, It’s Hard to Turn 40 - The New York Times",New York Times,2017-03-27
187,17496,"A Love Lost, and a Life to Be Regained - The New York Times",New York Times,2017-01-09
188,17497,"Jared Kushner, a Trump In-Law and Adviser, Chases a Chinese Deal - The New York Times",New York Times,2017-01-10
189,17498,Muted Response From Health Lobby as Affordable Care Act Faces Repeal - The New York Times,New York Times,2017-01-10
190,17499,Women’s March on Washington Opens Contentious Dialogues About Race - The New York Times,New York Times,2017-01-11
191,17500,"Betsy DeVos, Trump’s Education Pick, Plays Hardball With Her Wealth - The New York Times",New York Times,2017-01-13
192,17502,Anonymous Bomb Threats Rattle Jewish Centers Across Eastern U.S. - The New York Times,New York Times,2017-01-10
193,17503,American Destroyer Fires Warning Shots at Iranian Boats - The New York Times,New York Times,2017-01-10
194,17504,"In Address, Cuomo Posits New York’s Policies as an Answer to Trump - The New York Times",New York Times,2017-01-10
195,17505,"U.S. Blacklists 5 Russians, a Close Putin Aide Among Them - The New York Times",New York Times,2017-01-10
196,17506,Here’s How Clemson Won the College Football Playoff Championship - The New York Times,New York Times,2017-01-11
197,17507,"Israel Buries 4 Soldiers, but the Mourning Is Marred by Discord - The New York Times",New York Times,2017-01-10
198,17508,Volkswagen Executive’s Trip to U.S. Allowed F.B.I. to Pounce - The New York Times,New York Times,2017-01-10
199,17509,"At Golden Globes Afterparties, Stars Applaud Meryl Streep - The New York Times",New York Times,2017-01-10
200,17510,The Best and Worst of the Golden Globes - The New York Times,New York Times,2017-01-10
201,17511,Trump Was the Elephant in the Ballroom at the Golden Globes - The New York Times,New York Times,2017-01-09
202,17514,A Permanent Plinth for New Art Coming to the High Line - The New York Times,New York Times,2017-01-13
203,17515,Smithsonian Hears Call for Women’s Museum - The New York Times,New York Times,2017-01-10
204,17516,Looking at Your Home Planet from Mars - The New York Times,New York Times,2017-01-17
205,17517,Uber Extends an Olive Branch to Local Governments: Its Data - The New York Times,New York Times,2017-01-09
206,17518,Is Edward Snowden a Spy? A New Book Calls Him One. - The New York Times,New York Times,2017-02-05
207,17519,Casey Affleck: ‘Thanks for Dressing Up’ - The New York Times,New York Times,2017-01-13
208,17520,Jeff Sessions Says He Would Be Independent and Stand Up to Trump - The New York Times,New York Times,2017-01-11
209,17521,Hearing Highlights: Sessions Questioned on Links to Xenophobia - The New York Times,New York Times,2017-01-11
210,17522,"Republicans, Facing Pressure, Delay Hearings for 4 Trump Cabinet Nominees - The New York Times",New York Times,2017-01-11
211,17523,Trump Asks Critic of Vaccines to Lead Vaccine Safety Panel - The New York Times,New York Times,2017-01-11
212,17524,"Sessions, Trump, Dylann Roof: Your Tuesday Evening Briefing - The New York Times",New York Times,2017-01-10
213,17525,"Your Morning Briefing: Rafsanjani, Donald Trump, Kabul - The New York Times",New York Times,2017-01-10
214,17526,California Today: $8 Million in Tech Money for the Bay Area Arts - The New York Times,New York Times,2017-01-10
215,17527,Sentenced to Death: A Look at Dylann Roof’s Rampage and Its Aftermath - The New York Times,New York Times,2017-01-11
216,17528,"Fox News Settled Sexual Harassment Allegations Against Bill O’Reilly, Documents Show - The New York Times",New York Times,2017-01-23
217,17530,The Art of Flavor at Flora Bar in the Met Breuer - The New York Times,New York Times,2017-01-11
218,17531,Bombings Near Afghanistan’s Parliament Kill Dozens on Day of Assaults - The New York Times,New York Times,2017-01-11
219,17532,A Gut Makeover for the New Year - The New York Times,New York Times,2017-01-03
220,17533,"For Many on Chicago’s South Side, Obama’s Farewell Will Be Personal - The New York Times",New York Times,2017-01-11
221,17534,"Obama, Saying Goodbye, Warns of Threats to National Unity - The New York Times",New York Times,2017-01-11
222,17535,Prisons Run by C.E.O.s? Privatization Under Trump Could Carry a Heavy Price - The New York Times,New York Times,2017-01-11
223,17536,"Russian Hackers Gained ‘Limited’ Access to R.N.C., Comey Says - The New York Times",New York Times,2017-01-11
224,17538,Jared Kushner Named Senior White House Adviser to Donald Trump - The New York Times,New York Times,2017-01-10
225,17539,"Jared Kushner Will Sell Many of His Assets, but Ethics Lawyers Worry - The New York Times",New York Times,2017-01-10
226,17540,"As Protests Flare, Iran Bids Farewell to Rafsanjani - The New York Times",New York Times,2017-01-11
227,17541,"Clare Hollingworth, Reporter Who Broke News of World War II, Dies at 105 - The New York Times",New York Times,2017-01-11
228,17542,Publishers Encounter Political Storms in Turn to Right - The New York Times,New York Times,2017-01-12
229,17543,D’Amato Removed From Plane After Urging Walkout Over Delays - The New York Times,New York Times,2017-01-11
230,17544,"Gay Veteran, 91, Gets Honorable Discharge After 69 Years - The New York Times",New York Times,2017-01-11
231,17545,The Lights Are On in Detroit - The New York Times,New York Times,2017-01-17
232,17546,Israel Museum Names Director - The New York Times,New York Times,2017-01-11
233,17547,Artist Charged With Trespassing in ‘Hollyweed’ Sign Prank - The New York Times,New York Times,2017-01-11
234,17548,A Bumblebee Gets New Protection on Obama’s Way Out - The New York Times,New York Times,2017-01-11
235,17549,Artists and Critics Call for Culture ‘Strike’ on Inauguration Day - The New York Times,New York Times,2017-01-10
236,17550,"Michael Chamberlain, Father of Baby Killed by a Dingo in Australia, Dies at 72 - The New York Times",New York Times,2017-01-11
237,17551,"The Hunger Strike, the Protest Tactic of Gandhi, is Vexing Iran’s Penal Overseers - The New York Times",New York Times,2017-01-10
238,17552,"Review: ‘Nicotine,’ the Stuff of Burning Desire - The New York Times",New York Times,2017-01-11
239,17553,Danielle Brooks: The First Time I Saw Myself on a Billboard - The New York Times,New York Times,2017-03-22
240,17554,"For Troubled Student, a Change of School and Direction - The New York Times",New York Times,2017-01-10
241,17556,Donald Trump Concedes Russia’s Interference in Election - The New York Times,New York Times,2017-01-12
242,17557,10 Key Moments and More From Trump’s News Conference - The New York Times,New York Times,2017-01-12
243,17558,What We Know and Don’t Know About the Trump-Russia Dossier - The New York Times,New York Times,2017-01-12
244,17559,Trump Received Unsubstantiated Report That Russia Had Damaging Information About Him - The New York Times,New York Times,2017-01-23
245,17561,Trump’s Plans on Businesses May Fall Short - The New York Times,New York Times,2017-01-12
246,17562,Donald Trump’s News Session Starts War With and Within Media - The New York Times,New York Times,2017-01-12
247,17563,"Mike Pompeo, Trump’s C.I.A. Pick, Faces the Balancing Act of His Career - The New York Times",New York Times,2017-01-12
248,17564,"A Senate Vote-a-Rama Primer, in Case You Plan to Sleep Tonight - The New York Times",New York Times,2017-01-12
249,17565,Elaine Chao Gets Cozy Reception at Confirmation Hearing - The New York Times,New York Times,2017-01-12
250,17566,Head of Veterans Health System Is Trump’s Pick to Lead Veterans Affairs - The New York Times,New York Times,2017-01-12
251,17567,California Today: The Tale of the Laguna Beach Jumper - The New York Times,New York Times,2017-01-11
252,17568,6 Volkswagen Executives Charged as Company Pleads Guilty in Emissions Case - The New York Times,New York Times,2017-01-12
253,17569,Eric Holder to Lead Democrats’ Attack on Republican Gerrymandering - The New York Times,New York Times,2017-01-13
254,17570,Taiwan Responds After China Sends Carrier to Taiwan Strait - The New York Times,New York Times,2017-01-12
255,17571,"As China Seeks Bigger Role on World Stage, Xi Jinping Will Go to Davos World Economic Forum - The New York Times",New York Times,2017-01-11
256,17572,Wintry Blast in Greece Imperils Refugees in Crowded Camps - The New York Times,New York Times,2017-01-12
257,17573,Young Symbol of Afghan Resilience Joins List of Lost Leaders - The New York Times,New York Times,2017-01-12
258,17574,Samsung Group Leader Is Named a Suspect in South Korean Bribery Inquiry - The New York Times,New York Times,2017-03-11
259,17575,Arms Seized Off Coast of Yemen Appear to Have Been Made in Iran - The New York Times,New York Times,2017-01-11
260,17577,President Obama’s Farewell Address: Full Video and Text - The New York Times,New York Times,2017-01-12
261,17578,How to Navigate New Airline Carry-On Rules - The New York Times,New York Times,2017-01-14
262,17579,You’d Be Surprised at How Many Foods Contain Added Sugar - The New York Times,New York Times,2017-06-15
263,17580,Snow Acts as a Magical Balm in an Anxious Turkey - The New York Times,New York Times,2017-01-12
264,17582,Immigrants Head to Washington to Rally While Obama Is Still There - The New York Times,New York Times,2017-01-12
265,17583,"China, Fanning Patriotism, Adds 6 Years to War with Japan in History Books - The New York Times",New York Times,2017-01-12
266,17584,Lawsuit Accuses Michigan Doctor of Sexually Abusing Young Gymnasts - The New York Times,New York Times,2017-01-12
267,17585,Proposed Football League Envisions a No-College Path to the Pros - The New York Times,New York Times,2017-01-12
268,17586,Date Rape Comments by Brooklyn Police Captain Are Condemned - The New York Times,New York Times,2017-01-11
269,17587,Bruce Springsteen’s Archive Is Headed to Monmouth University - The New York Times,New York Times,2017-01-11
270,17588,"Neanderthals Were People, Too - The New York Times",New York Times,2017-01-15
