Column,id,title,publication,date
107294,160668,Merry Prankster In LA Wants To Start 2017 On A High Note,NPR,2017-01-01
107295,160669,Unexpected Risks Found In Replacing DNA To Prevent Inherited Disorders,NPR,2017-01-01
107296,160670,"With New Law, Illinois Stylists Join The Fight Against Domestic Violence",NPR,2017-01-01
107297,160671,"For Veterans, Trauma Of War Can Persist In Struggles With Sexual Intimacy",NPR,2017-01-01
107298,160672,Alt-Right Infighting Simmers Around Inaugural ’DeploraBall’ ,NPR,2017-01-01
107299,160673,The White Nationalist Origins Of The Term ’Alt-Right’ — And The Debate Around It,NPR,2016-11-27
107300,160674,"Bacon, Eggs, Cheese — And Spaghetti? The Italian Twist On A Hangover Cure",NPR,2017-01-01
107301,160675,Chief Justice John Roberts Lauds Federal District Judges In Year-End Report,NPR,2016-12-31
107302,160676,Women Who Count: 3 Smart STEM Romances,NPR,2017-01-01
107303,160677,"To Appeal To A Modern Palate, Native Chef Gives Tradition A Little Twist",NPR,2017-01-01
107304,160682,"For These Three Teachers, School And Rock Go Hand In Hand",NPR,2017-01-01
107305,160684,50 Wonderful Things From 2016,NPR,2016-12-31
107306,160687,The Stories NPR One Listeners Loved The Most In 2016,NPR,2016-12-28
107307,160688,The Top Stories On NPR.org This Year,NPR,2016-12-29
107308,160689,7 Female Trailblazers Who Took A Stand In 2016,NPR,2017-01-01
107309,160698,GOP Leaders Ready To Pivot From ’Do-Nothing’ To Doing A Lot In 2017,NPR,2017-01-02
107310,160699,Deal Or Disrupt? Congressional Democrats Weigh 2017 Choices,NPR,2016-12-30
107311,160700,"Methane’s On The Rise, But Regulations To Stop Gas Leaks Still Debated",NPR,2017-01-02
107312,160701,Farmers On Mission To Return ’Old Testament Sheep’ To Holy Land ,NPR,2017-01-02
107313,160702,Ethics Expert: Trump’s Efforts To Address Conflicts Are ’Baby Steps’,NPR,2017-01-02
107314,160703,ISIS Claims Responsibility In Turkish Nightclub Attack; U.S. Man Among Wounded,NPR,2017-01-02
107315,160704,"Next To The Original, France Replicates Prehistoric Cave Paintings ",NPR,2017-01-02
107316,160705,New York’s Long-Awaited Second Avenue Subway Finally Leaves The Station,NPR,2017-01-02
107317,160706,Dinosaur ’Baby Teeth’ Reveal That Dino Eggs Hatched Slowly,NPR,2017-01-02
107318,160707,"For John Grant, There’s Power In The Personal",NPR,2017-01-02
107319,160708,Obama To Make His Presidential Farewell Address In Chicago,NPR,2017-01-02
107320,160709,"In Mexico City, A Technicolor Borough Serves Up Tasty Street Foods — On Water",NPR,2017-01-02
107321,160710,Obamacare Is First Item On Congress’ Chopping Block  ,NPR,2017-01-02
107322,160711,China Says It Will Shut Down Its Ivory Trade in 2017 ,NPR,2017-01-02
107323,160712,Adopting A Sci-Fi Way Of Thinking About The Future,NPR,2017-01-02
107324,160713,Is The Warning That Creatine’s Not For Teens Getting Through?,NPR,2017-01-02
107325,160714,Men Looking To Get Ripped Are At Risk Of Abusing Legal Supplements,NPR,2015-08-07
107326,160715,Title IX Protects Identities But Can Complicate Justice,NPR,2017-01-02
107327,160719,Forget 2016 — Here’s Some Of 2017’s Best Music,NPR,2017-01-01
107328,160723,Staying Fit Isn’t A New Year’s Resolution For These Hunter-Gatherers,NPR,2017-01-03
107329,160724,Prominent Trump Backers Sign Letter Pushing To End Conflicts Of Interest,NPR,2017-01-03
107330,160725,One Of The Last Shakers Dies,NPR,2017-01-03
107331,160726,Fisk University Works To Move Past Cash-Strapped History,NPR,2017-01-03
107332,160727,Republicans Take The First Step To Repeal Obamacare,NPR,2017-01-03
107333,160728,What A Congress’ First Bill Tells Us About The Nation’s Political Priorities ,NPR,2017-01-03
107334,160729,Child Care Scarcity Has Very Real Consequences For Working Families ,NPR,2017-01-03
107335,160730,Shaming Firms That Export Jobs Has Worked For Trump So Far ,NPR,2017-01-03
107336,160731,Trump’s Pick For U.S. Trade Representative Hints At Big Policy Overhaul,NPR,2017-01-03
107337,160732,"After Backlash, Including From Trump, House GOP Drops Weakening Of Ethics Office",NPR,2017-01-03
107338,160733,Megyn Kelly Is Leaving Fox News To Join NBC News,NPR,2017-01-03
107339,160734,A Survival Guide To Colonial Cocktails (So You Don’t Die Drinking Them),NPR,2017-01-03
107340,160735,"Gun Violence Should Be Treated As A Public Health Crisis, Study Says ",NPR,2017-01-03
107341,160736,Gun Deaths In Chicago Reach Startling Number As Year Closes,NPR,2016-12-28
107342,160737,"For French Law On Right To ’Disconnect,’ Much Support — And A Few Doubts",NPR,2017-01-03
107343,160738,Anticipating Trump: Deportation Fears Give Immigrant Advocates A Boost,NPR,2017-01-03
107344,160739,WATCH: Time-Lapse Video Shows Wall Of Smog In Beijing,NPR,2017-01-03
107345,160740,How One Video Game Unflinchingly Tackles Racism With History And Raw Interactions,NPR,2017-01-03
107346,160741,Nonreligious Americans Remain Far Underrepresented In Congress,NPR,2017-01-03
107347,160742,Turkey Arrests Suspects Reportedly Linked To Deadly Nightclub Shooting ,NPR,2017-01-03
107348,160743,"Lin-Manuel Miranda On Disney, Mixtapes And Why He Won’t Try To Top ’Hamilton’",NPR,2017-01-03
107349,160744,It’s ’Chaos’ Versus ’Order’ In First Salvo Of Fight To Repeal Obamacare,NPR,2017-01-04
107350,160745,Desmond Tutu Joins Advocates To Call For Right To Assisted Death,NPR,2017-01-04
107351,160746,A Plant-Friendly Atkins Diet Gets High Marks On List Of 2017’s Best Diets,NPR,2017-01-04
107352,160747,Rex Tillerson Cuts Ties With Exxon Mobil In Advance Of Confirmation Hearings,NPR,2017-01-04
107353,160749,"’I’m Not Going To Lie To You,’ Dylann Roof Tells Jurors At Sentencing Hearing",NPR,2017-01-04
107354,160750,More Than 100 People Injured In New York Train Crash,NPR,2017-01-04
107355,160751,"Amid Ethics Office Debacle, Googling Congress Members Spiked. Sort Of",NPR,2017-01-04
107356,160752,"Louisiana History Washes Away As Sea Levels Rise, Land Sinks",NPR,2017-01-04
107357,160753,Video: Swooping Starlings In Murmuration,NPR,2017-01-04
107358,160754,More Than 150 Inmates Escape After Attack On Jail In Philippines ,NPR,2017-01-04
107359,160755,105-Year-Old Cyclist Rides 14 Miles In An Hour En Route To A World Record,NPR,2017-01-04
107360,160756,Some Bizarre Black Holes Put On Light Shows,NPR,2017-01-04
107361,160757,Civil Rights Activists Arrested For Protest Over Jeff Sessions As Attorney General,NPR,2017-01-04
107362,160758,Guest DJ Xenia Rubinos Spins Music From Solange To Ravel ,NPR,2017-01-04
107363,160759,Dust To Dust: Scientists Find DNA Of Human Ancestors In Cave Floor Dirt,NPR,2017-01-04
107364,160760,Squamscot Soda: Helping You Wash It All Down Since 1863 ,NPR,2017-01-04
107365,160761,Israeli Soldier Convicted Of Manslaughter For Killing Wounded Palestinian,NPR,2017-01-04
107366,160762,"’The Strays’ Invites You To A Disturbing, Magical World",NPR,2017-01-04
107367,160763,Worried About Screen Time? Don’t Let Kids Go It Alone,NPR,2017-01-04
107368,160765,Do Anti-Snoring Gadgets Really Work?,NPR,2017-01-04
107369,160766,"Dakota Pipeline Protesters, Nearby Residents Brace For 2017",NPR,2017-01-04
107370,160769,"Trump Picks Ex-Senator, Banned From Russia, As His Intelligence Chief",NPR,2017-01-05
107371,160770,Intelligence Chiefs ’Stand More Resolutely’ Behind Finding Of Russia Election Hacking,NPR,2017-01-05
107372,160771,"When It Comes To Russia, So Far Donald Trump Mostly Stands Alone",NPR,2017-01-05
107373,160772,"When There’s No Therapist, How Can The Depressed Find Help?",NPR,2017-01-05
107374,160773,Trump Deposed For 90 Minutes In Civil Case Involving Chef José Andrés,NPR,2017-01-05
107375,160774,Trump Relatives’ Potential White House Roles Could Test Anti-Nepotism Law,NPR,2017-01-05
107376,160775,A Big Fish Sells For Over Half A Million — But Other Big Questions Persist,NPR,2017-01-05
107377,160776,"As A Syrian Refugee In Toledo Pines For His Family, A Brotherhood Forms",NPR,2017-01-05
107378,160777,"Mystery Radio Waves Are Coming From A (Dwarf) Galaxy Far, Far Away, Scientists Say",NPR,2017-01-05
107379,160778,Are Trump And U.S. Intelligence Community Headed For A Showdown?,NPR,2017-01-05
107380,160779,"At Odds With GOP Over Hacking, Trump Splits With Precedent",NPR,2017-01-05
107381,160780,The Doctors Aren’t In At Kenya’s Public Hospitals,NPR,2017-01-05
107382,160781,Fishing Rule Aims To Do For All Marine Mammals What It Did For The Dolphin,NPR,2017-01-05
107383,160782,Apple Pulls ’The New York Times’ From Its App Store In China,NPR,2017-01-05
107384,160783,Brain Area That Recognizes Faces Gets Busier And Better In Young Adults,NPR,2017-01-05
107385,160784,’La La Land’ Director Aimed To Make A Film Even Musical Skeptics Would Love,NPR,2017-01-05
107386,160785,New Guidelines Tell Parents When To Introduce Babies To Peanut Products,NPR,2017-01-05
107387,160786,Obama To The American People: ’Our Best Days Are Still Ahead’,NPR,2017-01-05
107388,160787,Obama’s Legacy: His Army Of Campaign Volunteers Continues To Serve,NPR,2017-01-05
107389,160788,4 Charged With Hate Crimes Over Beating Live-Streamed On Facebook,NPR,2017-01-05
107390,160789,’Twin Peaks’ Revival Promises Weirdness And Mystery — But Is That Enough?,NPR,2016-12-28
107391,160790,Blind Art Lovers Make The Most Of Museum Visits With ’InSight’ Tours,NPR,2017-01-05
107392,160791,The Next Generation Of Farmers Is Being Trained In New York City High Schools,NPR,2017-01-05
107393,160792,"The Shins Announce First New Album In Nearly 5 Years, Share ’Name For You’",NPR,2017-01-05
107394,160793,"Review: Natalie Hemby, ’Puxico’",NPR,2017-01-05
107395,160794,Canceled Ford Plant Adds To Mexico’s Economic Frustrations,NPR,2017-01-05
107396,160795,U.S. Manufacturers Brace For Trump’s Next Trade Targets ,NPR,2017-01-05
107397,160796,Push To Transfer Federal Lands To States Has Sportsmen On Edge,NPR,2017-01-05
107398,160797,Is Free College Really Free?,NPR,2017-01-05
107399,160798,"Putin Ordered ’Influence Campaign’ To Help Trump, U.S. Intelligence Report Says ",NPR,2017-01-06
107400,160799,"On Intelligence And Russian Hacking, Are Trump And His Team Missing The Point?",NPR,2017-01-06
107401,160800,"Suspect Charged In Shooting Death Of 5 People At Fort Lauderdale, Fla. Airport",NPR,2017-01-06
107402,160801,North Korea ’Very Far Along’ In Developing New Ballistic Missile,NPR,2017-01-06
107403,160802,New Democratic Senate Leader Vows To Hold ’Donald Trump’s Feet To The Fire’,NPR,2017-01-06
107404,160803,Bernie Sanders Says Trump Won Because Democrats Are Out Of Touch,NPR,2017-01-06
107405,160804,A Really Big Crack In An Antarctic Ice Shelf Just Got Bigger,NPR,2017-01-06
107406,160805,Michelle Obama’s Emotional Farewell: ’The Power Of Hope’ Has ’Allowed Us To Rise’,NPR,2017-01-06
107407,160806,Don’t Call It ’Guidance’ Anymore: A Talk With The Nation’s Top School Counselor,NPR,2017-01-06
107408,160807,Renowned Indian Actor Om Puri Dies At 66,NPR,2017-01-06
107409,160808,"On This German Island, The Breakers Bring Gifts Ashore: Thousands Of Toys",NPR,2017-01-06
107410,160809,Morning Sickness Pill Gets Second Look From Persistent Researchers,NPR,2017-01-06
107411,160810,How Russia’s Disinformation Campaign Could Extend Its Tentacles ,NPR,2017-01-06
107412,160812,Women Push Back After Mass Groping At Bangalore New Year’s Event,NPR,2017-01-06
107413,160813,The xx On Growing Up Without Growing Apart,NPR,2017-01-06
107414,160814,"Political Exile, A Centuries-Old Russian Tradition, Returns",NPR,2017-01-06
107415,160815,Biden To Democrats Objecting To Electoral College Results: ’It Is Over’,NPR,2017-01-06
107416,160816,’Comfort Woman’ Statue Sparks Diplomatic Row Between Japan And South Korea,NPR,2017-01-06
107417,160817,Trump Business Deals In Southeast Asia Raise Conflict Of Interest Concerns,NPR,2017-01-06
107418,160818,Can An SEC Nominee With Ties To Goldman Regulate Wall Street Impartially?,NPR,2017-01-05
107419,160819,"Tilikum, SeaWorld’s Famed Orca And Subject Of ’Blackfish,’ Dies",NPR,2017-01-06
107420,160820,"Soldiers Seize Ivory Coast’s 2nd-Largest City, Reportedly Demanding Money, Houses",NPR,2017-01-06
107421,160821,Poll: Most Americans Say Don’t Repeal Obamacare Without A Replacement,NPR,2017-01-06
107422,160822,Justice Department Issues New Guidance On Securing Eyewitness IDs,NPR,2017-01-06
107423,160823,A Detroit Urban Farm Preserves Black History In Jam Form,NPR,2017-01-06
107424,160824,"Despite Controversy, A College Band From Alabama Will March In Trump’s Parade",NPR,2017-01-06
107425,160825,"Norway Will Be First Country To Shut Down FM Network, Go All-Digital",NPR,2017-01-06
107426,160826,"After Prison, A Mom Finds Her Way Back Into Her Daughter’s Life ",NPR,2017-01-06
107427,160827,What Kind Of ’Jobs President’ Has Obama Been — In 8 Charts,NPR,2017-01-07
107428,160828,Ethics Office Warns Confirmations For Trump Nominees Are Moving Too Fast,NPR,2017-01-07
107429,160831,What We Know About The Fort Lauderdale Shooting Suspect,NPR,2017-01-07
107430,160833,Would You Eat This Fish? A Shark Called Dogfish Makes A Tasty Taco,NPR,2017-01-07
107431,160835,What You Need To Know About The Coming Fight Over Planned Parenthood Funding,NPR,2017-01-07
107432,160839,Easing Old People’s Loneliness Can Help Keep Them Healthy,NPR,2017-01-01
107433,160840,The Writing Assignment That Changes Lives,NPR,2015-07-10
107434,160841,Meet The Producer Who Runs Her Opera Empire From A 2-Bedroom Apartment,NPR,2017-01-05
107435,160848,"Obama Says Goodbye This Week, But His Message Hasn’t Always Gotten Through",NPR,2017-01-08
107436,160850,"Chicagoans, Ex-Gang Members, Officials: ’No Easy Way To Stop The Violence’",NPR,2017-01-08
107437,160853,How Kitchen Raids In Buffalo Sent Shock Waves Through Immigrant Rights Community,NPR,2017-01-08
107438,160854,Prolific Author And Jazz Writer Nat Hentoff Dies At 91,NPR,2017-01-08
107439,160855,How Tattoo Artist Bang Bang Is Leaving His Mark On Celebrities,NPR,2017-01-08
107440,160857,Global Buzzwords That Will Keep On Buzzing In 2017,NPR,2017-01-08
107441,160858,"After Nightclub Attack, Fear Descends On Secular Turks",NPR,2017-01-08
107442,160859,"Losing Weight, And Gaining A New Perspective",NPR,2017-01-07
107443,160860,’I Love You’: How Much Do The Words Matter?,NPR,2017-01-08
107444,160862,I’m Fasting For Science: Will It Help Tame My Multiple Sclerosis?,NPR,2017-01-08
107445,160864,They Never Told Her That Girls Could Become Scientists,NPR,2017-01-07
107446,160871,Trump Names Son-In-Law Jared Kushner As White House Senior Adviser,NPR,2017-01-09
107447,160872,State Department Apologizes For Decades Of Anti-LGBT Discrimination,NPR,2017-01-09
107448,160873,Bears Ears Monument Is A Win For Tribal Food Sovereignty. Will Trump Undo It?,NPR,2017-01-09
107449,160874,This Could Be The Busiest And Most Consequential Week Before Trump Takes Office,NPR,2017-01-09
107450,160876,"As Obamacare Repeal Heats Up, Newly Insured North Carolinians Fret",NPR,2017-01-09
107451,160877,2 Florida Law Enforcement Officers Killed During Hunt For Murder Suspect,NPR,2017-01-09
107452,160878,A Discomfiting Question: Was The Chicago Torture Case Racism?,NPR,2017-01-09
107453,160879,"As Venezuelans Go Hungry, The Military Is Trafficking In Food",NPR,2017-01-09
107454,160880,Iconic Sequoia ’Tunnel Tree’ Brought Down By California Storm,NPR,2017-01-09
107455,160881,"Clothes Don’t Make A First Lady, But They Can Make A Statement",NPR,2017-01-09
107456,160882,Texas Police Officer Suspended For 10 Days Over Woman’s Forceful Arrest,NPR,2017-01-09
107457,160883,"At Golden Globes, Meryl Streep Takes On Donald Trump",NPR,2017-01-09
107458,160884,Small Batch Edition: The Golden Globes,NPR,2017-01-09
107459,160885,Tom Hiddleston At Golden Globes: Maybe Not The Best Charity Spokesman,NPR,2017-01-09
107460,160886,Smog Police: New Beijing Force Created To Tackle Air Pollution,NPR,2017-01-09
107461,160888,Low Pay In State Legislatures Means Some Can’t Afford The Job,NPR,2017-01-09
107462,160889,Pope Francis Reiterates Support For Public Breast-Feeding,NPR,2017-01-09
107463,160890,"In S. Korea, Air Raid Drills Are A Reminder Of N. Korean Threat",NPR,2017-01-09
107464,160891,Donny McCaslin,NPR,2017-01-09
107465,160892,Electronic Health Records May Help Customize Medical Treatments,NPR,2017-01-09
107466,160893,17 Reportedly Arrested In Connection To Kim Kardashian West Robbery,NPR,2017-01-09
107467,160894,Bears That Inspired ’Adorable’ Korean Paralympic Mascot Live In Caged Captivity,NPR,2017-01-09
107468,160895,HUD’s Castro Worries That Housing Rule Could Be Rolled Back  ,NPR,2017-01-09
107469,160897,Pining For A Cozy Winter Drink? Try An Evergreen Liqueur,NPR,2017-01-09
107470,160898,Dylann Roof Sentenced To Death,NPR,2017-01-10
107471,160899,What Happened When Dylann Roof Asked Google For Information About Race?,NPR,2017-01-10
107472,160900,"Despite The Facts, Trump Once Again Embraces Vaccine Skeptics",NPR,2017-01-10
107473,160901,Obama’s Farewell Address: How Presidents Use This Moment Of Reflection,NPR,2017-01-10
107474,160902,Scorecard For A Departing President: Assessing Obama’s Successes And Shortcomings,NPR,2017-01-10
107475,160903,Watch Live: Jeff Sessions’ Attorney General Confirmation Hearing,NPR,2017-01-10
107476,160904,"Confirmation Hearing For Betsy DeVos, Trump’s Education Pick, Delayed A Week",NPR,2017-01-10
107477,160905,"Alaskan Village, Citing Climate Change, Seeks Disaster Relief In Order To Relocate",NPR,2017-01-10
107478,160906,Warming Oceans Could Boost Dangerous Toxin In Your Shellfish Dinner,NPR,2017-01-10
107479,160907,FBI’s Comey Says Russia Also ’Harvested’ Data From Republicans,NPR,2017-01-10
107480,160908,VIDEO: Conn. Deer Rescue Transfixes Hundreds Of Thousands Of People,NPR,2017-01-10
107481,160909,"From Mozart To Adele To Chance The Rapper, Measuring Album Sales Means Being Specific",NPR,2017-01-10
107482,160910,"Before Farewell Speech, Chicagoans Reflect On President Obama’s Legacy",NPR,2017-01-10
107483,160911,"LISTEN: Before Obama Was President, In His Own Words On NPR",NPR,2017-01-10
107484,160912,"From The Start, Obama Struggled With Fallout From A Kind Of Fake News",NPR,2017-01-10
107485,160913,Insurance Customers In Pennsylvania Look To Trump To Ease Their Burden,NPR,2017-01-10
107486,160915,Reporter Who Broke The Story Of Start Of WWII Dies At 105,NPR,2017-01-10
107487,160916,Children’s Whirligig Toy Inspires a Low-Cost Laboratory Test,NPR,2017-01-10
107488,160917,Personal-Productivity Efforts Are Doomed To Fail,NPR,2017-01-10
107489,160918,Death Of A Former Iranian President May Shape The Race For The Next One,NPR,2017-01-10
107490,160919,"In California And Nevada, A Brief Respite Between Powerful Storms",NPR,2017-01-10
107491,160921,"With The Far-Right Rising, Dutch Create Their Own Parties For Immigrants  ",NPR,2017-01-10
107492,160922,"Backpage Shuts Down Adult Ads In The U.S., Citing Government Pressure",NPR,2017-01-10
107493,160923,A Raise Can Wreak Havoc With Your Health Insurance Subsidy,NPR,2017-01-10
107494,160924,Travel To The Moon With David Bowie (360° Video) ,NPR,2017-01-10
107495,160925,The Friendship Bench Can Help Chase The Blues Away,NPR,2017-01-10
107496,160926,Yahoo Will Become ’Altaba’ If Verizon Buys Its Internet Business,NPR,2017-01-10
107497,160927,"After Teenage Mistakes, Pardons Give Second Chances To Ex-Offenders",NPR,2017-01-10
107498,160928,Trump Dismisses Russian Connection Allegations As ’Fake News’,NPR,2017-01-11
107499,160929,"Donald Trump’s Press Conference, Annotated",NPR,2017-01-11
107500,160930,A Russian Word Americans Need To Know: ’Kompromat’   ,NPR,2017-01-11
107501,160931,"Trump Denies Allegations Of Secret Ties, Collusion Between Campaign And Russia ",NPR,2017-01-10
107502,160932,"’What Happened To You, Dylann?’ Victim’s Friend Asks Roof At Sentencing",NPR,2017-01-11
107503,160934,The Alt.Latino Spring 2017 New Music Preview,NPR,2017-01-11
107504,160935,5 Top Moments From Rex Tillerson’s Hearing To Be Secretary Of State,NPR,2017-01-11
107505,160936,"How The Donald Trump Cabinet Stacks Up, In 3 Charts",NPR,2016-12-28
107506,160937,Supreme Court Considers How Schools Support Students With Disabilities,NPR,2017-01-11
107507,160938,"Getting Students With Autism Through High School, To College And Beyond",NPR,2016-12-18
107508,160939,New ’Skywalker’ Ape Species Will Need Jedi Powers To Survive,NPR,2017-01-11
107509,160940,"After 20 Years, Young Man Leaves Foster Care On His Own Terms",NPR,2017-01-11
107510,160941,6 Lesser-Known Obamacare Provisions That Could Evaporate,NPR,2017-01-11
107511,160942,"In Tucson, Ariz., Cultures Combine At 300-Year-Old Catholic Mission",NPR,2017-01-11
107512,160943,Hear Laura Marling’s Gorgeous New Song ’Wild Fire’,NPR,2017-01-11
107513,160944,A New Type Of Food Pantry Is Sprouting In Yards Across America,NPR,2017-01-11
107514,160945,"In Disputed Iraqi Territory, Rebuilding A City Means Doing It Yourself",NPR,2017-01-11
107515,160946,"Volkswagen To Plead Guilty, Pay $4.3 Billion In Emissions Scheme Settlement",NPR,2017-01-11
107516,160947,Trump D.C. Hotel Contractors Say They’re Owed Millions,NPR,2017-01-11
107517,160948,"Songs We Love: The Wooden Sky, ’Swimming In Strange Waters’",NPR,2017-01-11
107518,160949,How Democrats Are Using Confirmation Hearings To Attack Trump ,NPR,2017-01-11
107519,160950,"Homeland Security Pick Kelly Splits With Trump Over Immigration, Torture",NPR,2017-01-10
107520,160951,Trump Announces David Shulkin As Pick For Secretary Of Veterans Affairs,NPR,2017-01-11
107521,160952,Blockchain Could Be A Force For Good. But First You Have To Understand It,NPR,2017-01-11
107522,160953,"For Italy’s Art Police, An Ongoing Fight Against Pillage Of Priceless Works",NPR,2017-01-11
107523,160954,"Steven McDonald, A Symbol Of Forgiveness And An NYPD Icon, Dies At 59",NPR,2017-01-11
107524,160955,Earthy ’Lotus’ Is A Fascinating Flower,NPR,2017-01-11
107525,160956,"As Big Milk Moves In, Family-Owned U.S. Dairy Farms Rapidly Fold",NPR,2017-01-11
107526,160957,"Facebook Unveils A New, Limited Journalism Project",NPR,2017-01-11
107527,160958,The Higher Ed Learning Revolution: Tracking Each Student’s Every Move,NPR,2017-01-11
107528,160959,"In A Surprise Send-Off, Obama Awards Biden Presidential Medal Of Freedom",NPR,2017-01-12
107529,160960,Ex-Spy Who Reportedly Assembled Trump Dossier Appears To Be In Hiding,NPR,2017-01-12
107530,160963,"DOJ Watchdog To Review Pre-Election Conduct Of FBI, Other Justice Officials",NPR,2017-01-12
107531,160964,Marijuana’s Health Effects? Top Scientists Weigh In,NPR,2017-01-12
107532,160965,"U.S. Troops Arrive In Poland, But Will Trump Keep Them There?",NPR,2017-01-12
107533,160966,We Asked People What They Know About Obamacare. See If You Know The Answers,NPR,2017-01-12
107534,160967,Senate Takes First Step To Repeal Obamacare — So What’s Next?,NPR,2017-01-12
107535,160969,Scientists Have Twisted Molecules Into The Tightest Knot Ever,NPR,2017-01-12
107536,160970,This Food Critic Will Take The Taco. Again. And Again. And Again.,NPR,2017-01-12
107537,160971,"Free Speech Advocates, Publishers Wrestle With Questions Of Censorship",NPR,2017-01-12
107538,160972,EPA Accuses Fiat Chrysler Of Installing Emissions-Cheating Software ,NPR,2017-01-12
107539,160973,FACT CHECK: Trump Lawyer’s Claim And Comparison To Rockefeller Is A Head Scratcher,NPR,2017-01-12
107540,160975,Trump Urges People To ’Buy L.L.Bean’ Amid Boycott Threat,NPR,2017-01-12
107541,160976,"U.S. Ethics Official: Trump’s Divestiture Is Hard, Pricey And Essential",NPR,2017-01-12
107542,160977,"The Chargers Say Goodbye To San Diego, Bolt To LA",NPR,2017-01-12
107543,160978,Read The Smog-Inspired Poem That China Can’t Stop Talking About,NPR,2017-01-12
107544,160979,"Maracanã, Jewel Of Rio’s Olympics, Now Languishes In Disrepair",NPR,2017-01-12
107545,160980,U.S. Forces ’Acted In Self-Defense’ In Battle That Killed 33 Civilians In Afghanistan,NPR,2017-01-12
107546,160981,"In Majority Catholic Philippines, Duterte Orders Better Access To Birth Control",NPR,2017-01-12
107547,160982,’Snowpacalypse2017’ And Flooding Clobber Western States But Ease Drought,NPR,2017-01-12
107548,160983,"As Rains Soak California, Farmers Test How To Store Water Underground",NPR,2017-01-12
107549,160984,"How A Destitute, Abandoned Parisian Boy Became The First Celebrity Chef",NPR,2017-01-12
107550,160985,Flipping A Switch In The Brain Turns Lab Rodents Into Killer Mice,NPR,2017-01-12
107551,160986,School Graduation Rates Are Deceiving. Here Are 7 Things That Would Help ,NPR,2017-01-12
107552,160988,"In Day 2, Jeff Sessions’ Attorney General Hearings Turn To Civil Rights",NPR,2017-01-11
107553,160989,Rudy Giuliani To Advise Trump On Cyber Issues,NPR,2017-01-12
107554,160990,Chao Coasting To Confirmation As Trump’s Transportation Secretary,NPR,2017-01-12
107555,160991,Menopause Mystery: Why Do Female Killer Whales Experience The Change Of Life?,NPR,2017-01-12
107556,160992,Fulfill Your Reading Resolutions With 6 Books From Librarian Nancy Pearl,NPR,2017-01-12
107557,160993,How Smart Are Horses?,NPR,2017-01-12
107558,160994,Trump Team: Top Adviser Talked With Russian Ambassador Before U.S. Hacking Response,NPR,2017-01-13
107559,160995,"Shots In The Back, Children Tasered: DOJ Details Excessive Force By Chicago Police",NPR,2017-01-13
107560,160996,DOJ: ’Severely Deficient Training’ Has Led To Pattern Of Abuse By Chicago Police,NPR,2017-01-13
107561,160997,White Nationalists’ Enthusiasm For Trump Cools,NPR,2017-01-13
107562,160998,Website Goes Down At Office Of Government Ethics Amid Political Storm,NPR,2017-01-13
